"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2007","2007",1220969,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2008","2008",1237319,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2009","2009",1253363,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2010","2010",1290429,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2011","2011",1267234,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2012","2012",1294301,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2013","2013",1296955,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2014","2014",1311278,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2015","2015",1330421,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2016","2016",1331999,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","ISR","Israel","2017","2017",1338603,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2002","2002",77578,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2003","2003",78061,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2004","2004",78575,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2005","2005",77946,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2006","2006",75287,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2007","2007",77286,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2008","2008",78551,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2009","2009",78539,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2010","2010",76881,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2011","2011",79136,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2012","2012",78715,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2013","2013",77814,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2014","2014",77453,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2015","2015",76521,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2016","2016",77154,,
"HUTICUDI","Curative care discharges","NOMBRENB","Number","LUX","Luxembourg","2017","2017",75886,"P","Provisional value"
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2000","2000",10714.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2001","2001",10870.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2002","2002",11102.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2003","2003",11180.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2004","2004",10970.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2005","2005",11144.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2006","2006",11028,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2007","2007",11237.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2008","2008",11271.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2009","2009",11023.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2010","2010",10945.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2011","2011",11002.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2012","2012",10825.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2013","2013",10741,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2014","2014",10713.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2015","2015",10757.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2016","2016",10801.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","PRT","Portugal","2017","2017",10863.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2000","2000",7.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2001","2001",7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2002","2002",6.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2003","2003",6.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2004","2004",6.7,"B","Break"
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2005","2005",6.5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2006","2006",6.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2007","2007",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2008","2008",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2009","2009",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2010","2010",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2011","2011",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2012","2012",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2013","2013",5.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2014","2014",5.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2015","2015",5.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2016","2016",5.5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","HUN","Hungary","2017","2017",5.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2000","2000",19706.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2001","2001",19105.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2002","2002",18526.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2003","2003",16069.2,"B","Break"
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2004","2004",15989.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2005","2005",15839.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2006","2006",16128.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2007","2007",15965.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2008","2008",16130.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2009","2009",16086.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2010","2010",16090.1,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2011","2011",16050.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2012","2012",16041.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2013","2013",15843.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2014","2014",15699.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2015","2015",15561,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","FRA","France","2016","2016",15579.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2001","2001",7.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2002","2002",7.5,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2003","2003",7.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2004","2004",7.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2005","2005",6.9,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2006","2006",6.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2007","2007",6.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2008","2008",6.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2009","2009",6.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2010","2010",6.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2011","2011",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2012","2012",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2013","2013",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2014","2014",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2015","2015",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2016","2016",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GBR","United Kingdom","2017","2017",5.9,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2000","2000",1755137,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2001","2001",1803330,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2002","2002",1879581,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2003","2003",1940512,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2004","2004",2036052,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2005","2005",2086517,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2006","2006",2123818,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2007","2007",2181270,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2008","2008",2221125,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2009","2009",2292088,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2010","2010",2219835,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2011","2011",2199062,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2012","2012",2169864,,
"HUTIINDI","Inpatient care discharges (all hospitals)","NOMBRENB","Number","GRC","Greece","2013","2013",1597333,"B","Break"
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2005","2005",13952.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2006","2006",14580.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2007","2007",14249.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2008","2008",14475.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2009","2009",15892.6,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2010","2010",15847.3,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2011","2011",16054.2,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2012","2012",16127.7,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2013","2013",16418.5,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2014","2014",16836.9,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2015","2015",16595.8,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2016","2016",17560.4,,
"HUTICUDI","Curative care discharges","RTOALLNB","Per 100 000 population","POL","Poland","2017","2017",17785.1,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2000","2000",6.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2001","2001",6.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2002","2002",6.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2003","2003",6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2004","2004",5.7,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2005","2005",5.6,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2006","2006",5.8,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2007","2007",5.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2008","2008",5.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2009","2009",5.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2010","2010",5.3,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2011","2011",5.4,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2012","2012",5.2,,
"HUTICUST","Curative care average length of stay","JOUPERNB","Days","GRC","Greece","2013","2013",5.6,"B","Break"
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2005","2005",42144628,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2006","2006",42332192,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2007","2007",40338180,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2008","2008",41613851,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2009","2009",44749700,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2010","2010",43841061,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2011","2011",43485761,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2012","2012",41772109,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2013","2013",41585404,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2014","2014",42234614,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2015","2015",43412695,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2016","2016",44625418,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","POL","Poland","2017","2017",44846596,,
"HUTIJOCS","Curative care bed-days","NOMBRENB","Number","CAN","Canada","2000","2000",20816432,,
